Country,Country ID,Year,Exports (USD),Share (%)
Iceland,ICE,2006,7865000.0,0.004
Oman,OMA,2006,23755000.0,0.011
Marshall Islands,MAR,2006,104853000.0,0.047
Colombia,COL,2006,220188000.0,0.098
Guatemala,GUA,2006,123339000.0,0.055
Argentina,ARG,2006,213880000.0,0.096
Norway,NOR,2006,161563000.0,0.072
Greece,GRE,2006,195473000.0,0.087
Peru,PER,2006,129447000.0,0.058
Jordan,JOR,2006,169884000.0,0.076
Chile,CHI,2006,272632000.0,0.122
Bulgaria,BUL,2006,72041000.0,0.032
Malta,MAL,2006,78803000.0,0.035
Kuwait,KUW,2006,108529000.0,0.048
Slovakia,SLO,2006,412967000.0,0.185
Slovenia,SLO,2006,55066000.0,0.025
Costa Rica,COS,2006,153109000.0,0.068
Dominican Republic,DOM,2006,85079000.0,0.038
Ecuador,ECU,2006,90383000.0,0.04
"Macao, China",MAC,2006,262168000.0,0.117
Lithuania,LIT,2006,107623000.0,0.048
Myanmar,MYA,2006,67713000.0,0.03
Algeria,ALG,2006,36040000.0,0.016
Ukraine,UKR,2006,153393000.0,0.069
Nigeria,NIG,2006,171280000.0,0.077
Morocco,MOR,2006,73233000.0,0.033
Kenya,KEN,2006,43407000.0,0.019
Panama,PAN,2006,181107000.0,0.081
Latvia,LAT,2006,80710000.0,0.036
Qatar,QAT,2006,35109000.0,0.016
El Salvador,EL ,2006,71673000.0,0.032
Kazakhstan,KAZ,2006,19682000.0,0.009
Iraq,IRA,2006,5809000.0,0.003
Honduras,HON,2006,35977000.0,0.016
Mauritius,MAU,2006,33374000.0,0.015
Lebanon,LEB,2006,52599000.0,0.024
Estonia,EST,2006,162586000.0,0.073
Croatia,CRO,2006,46752000.0,0.021
Lao People's Democratic Republic,LAO,2006,2512000.0,0.001
Timor-Leste,TIM,2006,25000.0,0.0
Uruguay,URU,2006,74579000.0,0.033
Paraguay,PAR,2006,70080000.0,0.031
Luxembourg,LUX,2006,273517000.0,0.122
"Iran, Islamic Republic of",IRA,2006,511913000.0,0.229
Papua New Guinea,PAP,2006,44906000.0,0.02
Fiji,FIJ,2006,11488000.0,0.005
United States Minor Outlying Islands,UNI,2006,56764000.0,0.025
Bahrain,BAH,2006,22310000.0,0.01
Tunisia,TUN,2006,24368000.0,0.011
Ghana,GHA,2006,25561000.0,0.011
American Samoa,AME,2006,0.0,0.0
Côte d'Ivoire,CÔT,2006,9243000.0,0.004
Serbia,SER,2006,11873000.0,0.005
"Tanzania, United Republic of",TAN,2006,11433000.0,0.005
Solomon Islands,SOL,2006,306000.0,0.0
Trinidad and Tobago,TRI,2006,38597000.0,0.017
Haiti,HAI,2006,4405000.0,0.002
Georgia,GEO,2006,4589000.0,0.002
"Micronesia, Federated States of",MIC,2006,2331000.0,0.001
"Libya, State of",LIB,2006,18140000.0,0.008
Madagascar,MAD,2006,22339000.0,0.01
Cyprus,CYP,2006,34956000.0,0.016
Ethiopia,ETH,2006,4164000.0,0.002
Uzbekistan,UZB,2006,6685000.0,0.003
Nicaragua,NIC,2006,38779000.0,0.017
Brunei Darussalam,BRU,2006,13726000.0,0.006
Palau,PAL,2006,7369000.0,0.003
Guinea,GUI,2006,3324000.0,0.001
Djibouti,DJI,2006,12953000.0,0.006
Lesotho,LES,2006,65194000.0,0.029
Kyrgyzstan,KYR,2006,561000.0,0.0
"Venezuela, Bolivarian Republic of",VEN,2006,147869000.0,0.066
Vanuatu,VAN,2006,191000.0,0.0
"Macedonia, North",MAC,2006,2156000.0,0.001
Senegal,SEN,2006,5689000.0,0.003
Samoa,SAM,2006,5297000.0,0.002
Belarus,BEL,2006,11762000.0,0.005
Angola,ANG,2006,4771000.0,0.002
"Congo, Democratic Republic of the",CON,2006,5886000.0,0.003
Kiribati,KIR,2006,458000.0,0.0
Jamaica,JAM,2006,19789000.0,0.009
Mozambique,MOZ,2006,5282000.0,0.002
Mongolia,MON,2006,1282000.0,0.001
Maldives,MAL,2006,2426000.0,0.001
Albania,ALB,2006,605000.0,0.0
Togo,TOG,2006,7123000.0,0.003
Liberia,LIB,2006,889000.0,0.0
Azerbaijan,AZE,2006,3609000.0,0.002
Yemen,YEM,2006,19830000.0,0.009
Eswatini,ESW,2006,23635000.0,0.011
French Polynesia,FRE,2006,4503000.0,0.002
Armenia,ARM,2006,652000.0,0.0
Syrian Arab Republic,SYR,2006,130888000.0,0.058
Suriname,SUR,2006,4610000.0,0.002
Belize,BEL,2006,4093000.0,0.002
Guyana,GUY,2006,2116000.0,0.001
Nepal,NEP,2006,1691000.0,0.001
"Moldova, Republic of",MOL,2006,2082000.0,0.001
Burkina Faso,BUR,2006,219000.0,0.0
Cameroon,CAM,2006,7689000.0,0.003
Barbados,BAR,2006,4118000.0,0.002
Northern Mariana Islands,NOR,2006,8748000.0,0.004
Bosnia and Herzegovina,BOS,2006,1518000.0,0.001
Seychelles,SEY,2006,1181000.0,0.001
Sudan,SUD,2006,0.0,0.0
"Bolivia, Plurinational State of",BOL,2006,3727000.0,0.002
"Palestine, State of",PAL,2006,0.0,0.0
Uganda,UGA,2006,2738000.0,0.001
Sierra Leone,SIE,2006,3165000.0,0.001
Zimbabwe,ZIM,2006,2849000.0,0.001
Benin,BEN,2006,14535000.0,0.006
New Caledonia,NEW,2006,5297000.0,0.002
Central African Republic,CEN,2006,11000.0,0.0
Congo,CON,2006,2773000.0,0.001
Somalia,SOM,2006,102000.0,0.0
Namibia,NAM,2006,2835000.0,0.001
Montenegro,MON,2006,0.0,0.0
Zambia,ZAM,2006,4218000.0,0.002
Tonga,TON,2006,762000.0,0.0
Bahamas,BAH,2006,186646000.0,0.083
Gambia,GAM,2006,1624000.0,0.001
Mauritania,MAU,2006,480000.0,0.0
Saint Lucia,SAI,2006,462000.0,0.0
Saint Kitts and Nevis,SAI,2006,497000.0,0.0
Nauru,NAU,2006,57000.0,0.0
South Sudan,SOU,2006,0.0,0.0
Tuvalu,TUV,2006,30000.0,0.0
Saint Vincent and the Grenadines,SAI,2006,368000.0,0.0
Aruba,ARU,2006,1040000.0,0.0
Bermuda,BER,2006,1555000.0,0.001
Malawi,MAL,2006,6646000.0,0.003
Faroe Islands,FAR,2006,85000.0,0.0
Botswana,BOT,2006,8142000.0,0.004
Cuba,CUB,2006,9434000.0,0.004
Tajikistan,TAJ,2006,48000.0,0.0
Gabon,GAB,2006,557000.0,0.0
Chad,CHA,2006,186000.0,0.0
Turkmenistan,TUR,2006,199000.0,0.0
Rwanda,RWA,2006,27000.0,0.0
Antigua and Barbuda,ANT,2006,1334000.0,0.001
Cayman Islands,CAY,2006,1313000.0,0.001
Grenada,GRE,2006,688000.0,0.0
British Virgin Islands,BRI,2006,11269000.0,0.005
Curaçao,CUR,2006,0.0,0.0
Mali,MAL,2006,92000.0,0.0
Turks and Caicos Islands,TUR,2006,382000.0,0.0
Falkland Islands (Malvinas),FAL,2006,2000.0,0.0
Afghanistan,AFG,2006,319000.0,0.0
Andorra,AND,2006,416000.0,0.0
Cabo Verde,CAB,2006,77000.0,0.0
Dominica,DOM,2006,2781000.0,0.001
Eritrea,ERI,2006,170000.0,0.0
Sint Maarten (Dutch part),SIN,2006,0.0,0.0
Cook Islands,COO,2006,7000.0,0.0
Equatorial Guinea,EQU,2006,1398000.0,0.001
Bhutan,BHU,2006,24000.0,0.0
Wallis and Futuna Islands,WAL,2006,4000.0,0.0
Niger,NIG,2006,297000.0,0.0
Burundi,BUR,2006,2000.0,0.0
Sao Tome and Principe,SAO,2006,108000.0,0.0
Gibraltar,GIB,2006,72000.0,0.0
Guinea-Bissau,GUI,2006,246000.0,0.0
Anguilla,ANG,2006,7000.0,0.0
"Bonaire, Sint Eustatius and Saba",BON,2006,0.0,0.0
Greenland,GRE,2006,62000.0,0.0
Christmas Island,CHR,2006,2000.0,0.0
Montserrat,MON,2006,104000.0,0.0
Cocos (Keeling) Islands,COC,2006,79000.0,0.0
French Southern and Antarctic Territories,FRE,2006,15000.0,0.0
Niue,NIU,2006,0.0,0.0
Pitcairn,PIT,2006,226000.0,0.0
British Indian Ocean Territory,BRI,2006,28000.0,0.0
"Korea, Democratic People's Republic of",KOR,2006,22410000.0,0.01
Norfolk Island,NOR,2006,597000.0,0.0
Saint Helena,SAI,2006,99000.0,0.0
Saint Pierre and Miquelon,SAI,2006,0.0,0.0
Tokelau,TOK,2006,0.0,0.0
Comoros,COM,2006,0.0,0.0
Netherlands Antilles,NET,2006,2051000.0,0.001
Sudan (before 2012),SUD,2006,17500000.0,0.008
