Country,Country ID,Year,Exports (USD),Share (%)
Estonia,EST,2021,137328068.0,0.027
Finland,FIN,2021,463596193.0,0.090
United Kingdom,GBR,2021,4755470684.0,0.927
Ireland,IRL,2021,817746422.0,0.159
Iceland,ISL,2021,31897354.0,0.006
Lithuania,LTU,2021,111157012.0,0.022
Latvia,LVA,2021,124469260.0,0.024
Norway,NOR,2021,620408378.0,0.121
Sweden,SWE,2021,945335296.0,0.184
Albania,ALB,2021,5520613.0,0.001
Andorra,AND,2021,6863212.0,0.001
Bosnia and Herzegovina,BIH,2021,31607381.0,0.006
Spain,ESP,2021,1943325753.0,0.379
Greece,GRC,2021,150026538.0,0.029
Croatia,HRV,2021,44392567.0,0.009
Italy,ITA,2021,2775682883.0,0.541
North Macedonia,MKD,2021,31345267.0,0.006
Malta,MLT,2021,80058076.0,0.016
Montenegro,MNE,2021,11434813.0,0.002
Portugal,PRT,2021,558494788.0,0.109
San Marino,SMR,2021,1528087.0,0.000
Serbia,SRB,2021,86050906.0,0.017
Slovenia,SVN,2021,195667761.0,0.038
Austria,AUT,2021,1047775115.0,0.204
Belgium,BEL,2021,2232057107.0,0.435
Switzerland,CHE,2021,1629017485.0,0.317
Germany,DEU,2021,11852387254.0,2.309
France,FRA,2021,2379174813.0,0.464
Luxembourg,LUX,2021,75081736.0,0.015
Netherlands,NLD,2021,7831147039.0,1.526
Aruba,ABW,2021,12274534.0,0.002
Anguilla,AIA,2021,44616.0,0.000
Antigua and Barbuda,ATG,2021,214702.0,0.000
Bonaire,BES,2021,7699.0,0.000
Bahamas,BHS,2021,1320473.0,0.000
Saint Barthélemy,BLM,2021,128979.0,0.000
Barbados,BRB,2021,3348618.0,0.001
Cuba,CUB,2021,9138289.0,0.002
Curaçao,CUW,2021,382527.0,0.000
Cayman Islands,CYM,2021,1227373.0,0.000
Dominica,DMA,2021,316360.0,0.000
Dominican Republic,DOM,2021,121087351.0,0.024
Grenada,GRD,2021,191640.0,0.000
Haiti,HTI,2021,50586589.0,0.010
Jamaica,JAM,2021,10690016.0,0.002
Saint Kitts and Nevis,KNA,2021,2615882.0,0.001
Saint Lucia,LCA,2021,277475.0,0.000
Saint Martin,MAF,2021,557272.0,0.000
Montserrat,MSR,2021,5153.0,0.000
Turks and Caicos Islands,TCA,2021,4405.0,0.000
Trinidad and Tobago,TTO,2021,23072621.0,0.004
Saint Vincent and the Grenadines,VCT,2021,1357786.0,0.000
British Virgin Islands,VGB,2021,138967.0,0.000
Belize,BLZ,2021,12460985.0,0.002
Costa Rica,CRI,2021,144716828.0,0.028
Guatemala,GTM,2021,244244408.0,0.048
Honduras,HND,2021,94745818.0,0.018
Mexico,MEX,2021,6132009723.0,1.195
Nicaragua,NIC,2021,50650671.0,0.010
Panama,PAN,2021,85841412.0,0.017
El Salvador,SLV,2021,120118936.0,0.023
Bermuda,BMU,2021,1032694.0,0.000
Canada,CAN,2021,5769923935.0,1.124
Greenland,GRL,2021,3258.0,0.000
United States,USA,2021,73686746933.0,14.358
Australia,AUS,2021,5096525279.0,0.993
New Zealand,NZL,2021,819801725.0,0.160
Fiji,FJI,2021,77256339.0,0.015
New Caledonia,NCL,2021,6039833.0,0.001
Papua New Guinea,PNG,2021,50398590.0,0.010
Solomon Islands,SLB,2021,15916301.0,0.003
Vanuatu,VUT,2021,16639584.0,0.003
Micronesia,FSM,2021,8627355.0,0.002
Guam,GUM,2021,35555803.0,0.007
Kiribati,KIR,2021,26399541.0,0.005
Marshall Islands,MHL,2021,87745058.0,0.017
Northern Mariana Islands,MNP,2021,4945024.0,0.001
Nauru,NRU,2021,15395555.0,0.003
Palau,PLW,2021,6767413.0,0.001
American Samoa,ASM,2021,19567520.0,0.004
Cook Islands,COK,2021,140831.0,0.000
French Polynesia,PYF,2021,14759805.0,0.003
Tokelau,TKL,2021,12533.0,0.000
Tonga,TON,2021,2895505.0,0.001
Tuvalu,TUV,2021,441333.0,0.000
Wallis and Futuna,WLF,2021,43577.0,0.000
Samoa,WSM,2021,4252230.0,0.001
Argentina,ARG,2021,511602874.0,0.100
Bolivia,BOL,2021,33213246.0,0.006
Brazil,BRA,2021,2612937646.0,0.509
Chile,CHL,2021,359621593.0,0.070
Colombia,COL,2021,522332792.0,0.102
Ecuador,ECU,2021,219725869.0,0.043
Falkland Islands,FLK,2021,45333.0,0.000
Guyana,GUY,2021,6265339.0,0.001
Peru,PER,2021,435143197.0,0.085
Paraguay,PRY,2021,43534755.0,0.008
Suriname,SUR,2021,6869916.0,0.001
Uruguay,URY,2021,55105335.0,0.011
Venezuela,VEN,2021,15825211.0,0.003
