Country,Country ID,Year,Exports (USD),Share (%)
Tajikistan,TJK,2024,300742.0,0.000
Turkmenistan,TKM,2024,836463.0,0.000
Uzbekistan,UZB,2024,18509594.0,0.003
China,CHN,2024,104997121534.0,19.762
Hong Kong,HKG,2024,63825162522.0,12.013
Japan,JPN,2024,29167729585.0,5.490
South Korea,KOR,2024,28695311685.0,5.401
Macau,MAC,2024,128160578.0,0.024
Mongolia,MNG,2024,5606093.0,0.001
Brunei,BRN,2024,18483988.0,0.003
Indonesia,IDN,2024,3634041700.0,0.684
Cambodia,KHM,2024,648801179.0,0.122
Laos,LAO,2024,37405296.0,0.007
Burma,MMR,2024,115596522.0,0.022
Malaysia,MYS,2024,18996914660.0,3.575
Philippines,PHL,2024,4407332510.0,0.830
Singapore,SGP,2024,54437284754.0,10.246
Thailand,THA,2024,15682112034.0,2.952
TimorLeste,TLS,2024,41793977.0,0.008
Vietnam,VNM,2024,14204420594.0,2.673
Afghanistan,AFG,2024,235480.0,0.000
Bangladesh,BGD,2024,1063127953.0,0.200
Bhutan,BTN,2024,41183.0,0.000
India,IND,2024,10886621226.0,2.049
Iran,IRN,2024,54997442.0,0.010
Sri Lanka,LKA,2024,336042842.0,0.063
Maldives,MDV,2024,9896819.0,0.002
Nepal,NPL,2024,13006344.0,0.002
Pakistan,PAK,2024,308118872.0,0.058
United Arab Emirates,ARE,2024,1629747375.0,0.307
Armenia,ARM,2024,4448206.0,0.001
Azerbaijan,AZE,2024,51557613.0,0.010
Bahrain,BHR,2024,61069350.0,0.011
Georgia,GEO,2024,19471818.0,0.004
Iraq,IRQ,2024,102244652.0,0.019
Israel,ISR,2024,1177789575.0,0.222
Jordan,JOR,2024,161014204.0,0.030
Kuwait,KWT,2024,167312067.0,0.031
Lebanon,LBN,2024,47629718.0,0.009
Oman,OMN,2024,295645259.0,0.056
Palestine,PSE,2024,2999884.0,0.001
Qatar,QAT,2024,122638373.0,0.023
Saudi Arabia,SAU,2024,1370092786.0,0.258
Syria,SYR,2024,4804806.0,0.001
Turkey,TUR,2024,1478952837.0,0.278
Yemen,YEM,2024,7132926.0,0.001
Cyprus,CYP,2024,35440798.0,0.007
Bulgaria,BGR,2024,231586931.0,0.044
Belarus,BLR,2024,13369388.0,0.003
Czechia,CZE,2024,2255579032.0,0.425
Hungary,HUN,2024,1057490761.0,0.199
Moldova,MDA,2024,23390368.0,0.004
Poland,POL,2024,2436551848.0,0.459
Romania,ROU,2024,402722388.0,0.076
Russia,RUS,2024,596287668.0,0.112
Slovakia,SVK,2024,377074194.0,0.071
Ukraine,UKR,2024,273694969.0,0.052
Denmark,DNK,2024,474564377.0,0.089
Estonia,EST,2024,104428955.0,0.020
Finland,FIN,2024,524225490.0,0.099
United Kingdom,GBR,2024,5185545245.0,0.976
Ireland,IRL,2024,1645631163.0,0.310
Iceland,ISL,2024,34034060.0,0.006
Lithuania,LTU,2024,95917700.0,0.018
Latvia,LVA,2024,48919713.0,0.009
Norway,NOR,2024,711167291.0,0.134
Sweden,SWE,2024,821871586.0,0.155
Albania,ALB,2024,13346525.0,0.003
Andorra,AND,2024,166631.0,0.000
Bosnia and Herzegovina,BIH,2024,35111650.0,0.007
Spain,ESP,2024,1736435945.0,0.327
Greece,GRC,2024,192009764.0,0.036
Croatia,HRV,2024,46961584.0,0.009
Italy,ITA,2024,2316573395.0,0.436
North Macedonia,MKD,2024,46173807.0,0.009
Malta,MLT,2024,175245994.0,0.033
Montenegro,MNE,2024,6226417.0,0.001
Portugal,PRT,2024,663998254.0,0.125
San Marino,SMR,2024,55731.0,0.000
Serbia,SRB,2024,88821218.0,0.017
Slovenia,SVN,2024,164019263.0,0.031
Austria,AUT,2024,1032373027.0,0.194
Belgium,BEL,2024,1841014451.0,0.347
Switzerland,CHE,2024,1244346813.0,0.234
Germany,DEU,2024,11293060173.0,2.126
France,FRA,2024,4031719590.0,0.759
Luxembourg,LUX,2024,72903660.0,0.014
Netherlands,NLD,2024,8737424081.0,1.645
Aruba,ABW,2024,944340.0,0.000
Anguilla,AIA,2024,87039.0,0.000
Antigua and Barbuda,ATG,2024,534568.0,0.000
Bahamas,BHS,2024,1176490.0,0.000
Barbados,BRB,2024,4831759.0,0.001
Cuba,CUB,2024,1213437.0,0.000
Curaçao,CUW,2024,286192.0,0.000
Cayman Islands,CYM,2024,497222.0,0.000
Dominica,DMA,2024,18769473.0,0.004
Dominican Republic,DOM,2024,130944318.0,0.025
Grenada,GRD,2024,357624.0,0.000
Haiti,HTI,2024,19400798.0,0.004
Jamaica,JAM,2024,9584996.0,0.002
Saint Kitts and Nevis,KNA,2024,688587.0,0.000
Saint Lucia,LCA,2024,614222.0,0.000
Saint Martin,MAF,2024,585097.0,0.000
Montserrat,MSR,2024,40728.0,0.000
Turks and Caicos Islands,TCA,2024,40684.0,0.000
Trinidad and Tobago,TTO,2024,17511845.0,0.003
Saint Vincent and the Grenadines,VCT,2024,1091625.0,0.000
British Virgin Islands,VGB,2024,269404.0,0.000
Belize,BLZ,2024,8381922.0,0.002
Costa Rica,CRI,2024,162036126.0,0.030
Guatemala,GTM,2024,237971127.0,0.045
Honduras,HND,2024,94088790.0,0.018
Mexico,MEX,2024,9347181897.0,1.759
Nicaragua,NIC,2024,52053504.0,0.010
Panama,PAN,2024,82615761.0,0.016
El Salvador,SLV,2024,106228770.0,0.020
Bermuda,BMU,2024,1530679.0,0.000
Canada,CAN,2024,4472543777.0,0.842
United States,USA,2024,93831522250.0,17.660
Australia,AUS,2024,6020551744.0,1.133
New Zealand,NZL,2024,526137533.0,0.099
Fiji,FJI,2024,72510977.0,0.014
New Caledonia,NCL,2024,2735960.0,0.001
Papua New Guinea,PNG,2024,85998596.0,0.016
Solomon Islands,SLB,2024,15625107.0,0.003
Vanuatu,VUT,2024,9641442.0,0.002
Micronesia,FSM,2024,33163033.0,0.006
Guam,GUM,2024,34589543.0,0.007
Kiribati,KIR,2024,10562984.0,0.002
Marshall Islands,MHL,2024,134208840.0,0.025
Northern Mariana Islands,MNP,2024,4468416.0,0.001
Nauru,NRU,2024,342487.0,0.000
Palau,PLW,2024,7357316.0,0.001
American Samoa,ASM,2024,16102545.0,0.003
Cook Islands,COK,2024,76945.0,0.000
French Polynesia,PYF,2024,6872967.0,0.001
Tonga,TON,2024,2267840.0,0.000
Tuvalu,TUV,2024,1684262.0,0.000
Wallis and Futuna,WLF,2024,79999.0,0.000
Samoa,WSM,2024,5386152.0,0.001
Argentina,ARG,2024,285802707.0,0.054
Bolivia,BOL,2024,31004520.0,0.006
Brazil,BRA,2024,2427001361.0,0.457
Chile,CHL,2024,240613956.0,0.045
Colombia,COL,2024,365719078.0,0.069
Ecuador,ECU,2024,193628307.0,0.036
Falkland Islands,FLK,2024,192364.0,0.000
Guyana,GUY,2024,8237541.0,0.002
Peru,PER,2024,284832594.0,0.054
Paraguay,PRY,2024,69022683.0,0.013
Suriname,SUR,2024,5333645.0,0.001
Uruguay,URY,2024,54611704.0,0.010
Venezuela,VEN,2024,14111144.0,0.003
