Country,Country ID,Year,Exports (USD),Share (%)
Uruguay,URU,2013,147286000.0,0.048
Paraguay,PAR,2013,59417000.0,0.02
Luxembourg,LUX,2013,17532000.0,0.006
"Iran, Islamic Republic of",IRA,2013,646807000.0,0.212
Papua New Guinea,PAP,2013,354512000.0,0.116
Fiji,FIJ,2013,78270000.0,0.026
United States Minor Outlying Islands,UNI,2013,47108000.0,0.015
Bahrain,BAH,2013,68013000.0,0.022
Tunisia,TUN,2013,69809000.0,0.023
Ghana,GHA,2013,90932000.0,0.03
American Samoa,AME,2013,0.0,0.0
Côte d'Ivoire,CÔT,2013,15965000.0,0.005
Serbia,SER,2013,10059000.0,0.003
"Tanzania, United Republic of",TAN,2013,128279000.0,0.042
Solomon Islands,SOL,2013,7732000.0,0.003
Trinidad and Tobago,TRI,2013,38773000.0,0.013
Haiti,HAI,2013,20773000.0,0.007
Georgia,GEO,2013,18468000.0,0.006
"Micronesia, Federated States of",MIC,2013,14389000.0,0.005
"Libya, State of",LIB,2013,56943000.0,0.019
Madagascar,MAD,2013,8495000.0,0.003
Cyprus,CYP,2013,30322000.0,0.01
Ethiopia,ETH,2013,19490000.0,0.006
Uzbekistan,UZB,2013,8098000.0,0.003
Nicaragua,NIC,2013,52829000.0,0.017
Brunei Darussalam,BRU,2013,30844000.0,0.01
Palau,PAL,2013,18187000.0,0.006
Guinea,GUI,2013,12546000.0,0.004
Djibouti,DJI,2013,34446000.0,0.011
Lesotho,LES,2013,78043000.0,0.026
Kyrgyzstan,KYR,2013,3014000.0,0.001
"Venezuela, Bolivarian Republic of",VEN,2013,128334000.0,0.042
Vanuatu,VAN,2013,2352000.0,0.001
"Macedonia, North",MAC,2013,7435000.0,0.002
Senegal,SEN,2013,7621000.0,0.003
Samoa,SAM,2013,3024000.0,0.001
Belarus,BEL,2013,21584000.0,0.007
Angola,ANG,2013,15211000.0,0.005
"Congo, Democratic Republic of the",CON,2013,9077000.0,0.003
Kiribati,KIR,2013,923000.0,0.0
Jamaica,JAM,2013,12712000.0,0.004
Mozambique,MOZ,2013,344684000.0,0.113
Mongolia,MON,2013,6529000.0,0.002
Maldives,MAL,2013,2893000.0,0.001
Albania,ALB,2013,12819000.0,0.004
Togo,TOG,2013,11294000.0,0.004
Liberia,LIB,2013,60157000.0,0.02
Azerbaijan,AZE,2013,8706000.0,0.003
Yemen,YEM,2013,40739000.0,0.013
Eswatini,ESW,2013,8406000.0,0.003
French Polynesia,FRE,2013,10491000.0,0.003
Armenia,ARM,2013,4429000.0,0.001
Syrian Arab Republic,SYR,2013,36271000.0,0.012
Suriname,SUR,2013,7005000.0,0.002
Belize,BEL,2013,4141000.0,0.001
Guyana,GUY,2013,4610000.0,0.002
Nepal,NEP,2013,7901000.0,0.003
"Moldova, Republic of",MOL,2013,6229000.0,0.002
Burkina Faso,BUR,2013,6734000.0,0.002
Cameroon,CAM,2013,6351000.0,0.002
Barbados,BAR,2013,3881000.0,0.001
Northern Mariana Islands,NOR,2013,4750000.0,0.002
Bosnia and Herzegovina,BOS,2013,982000.0,0.0
Seychelles,SEY,2013,5350000.0,0.002
Sudan,SUD,2013,25103000.0,0.008
"Bolivia, Plurinational State of",BOL,2013,41112000.0,0.013
"Palestine, State of",PAL,2013,231000.0,0.0
Uganda,UGA,2013,3218000.0,0.001
Sierra Leone,SIE,2013,5249000.0,0.002
Zimbabwe,ZIM,2013,4038000.0,0.001
Benin,BEN,2013,4172000.0,0.001
New Caledonia,NEW,2013,9466000.0,0.003
Central African Republic,CEN,2013,163000.0,0.0
Congo,CON,2013,1395000.0,0.0
Somalia,SOM,2013,515000.0,0.0
Namibia,NAM,2013,6474000.0,0.002
Montenegro,MON,2013,3368000.0,0.001
Zambia,ZAM,2013,8244000.0,0.003
Tonga,TON,2013,1589000.0,0.001
Bahamas,BAH,2013,852000.0,0.0
Gambia,GAM,2013,2052000.0,0.001
Mauritania,MAU,2013,1470000.0,0.0
Saint Lucia,SAI,2013,780000.0,0.0
Saint Kitts and Nevis,SAI,2013,6102000.0,0.002
Nauru,NAU,2013,1792000.0,0.001
South Sudan,SOU,2013,0.0,0.0
Tuvalu,TUV,2013,18000.0,0.0
Saint Vincent and the Grenadines,SAI,2013,2412000.0,0.001
Aruba,ARU,2013,828000.0,0.0
Bermuda,BER,2013,1755000.0,0.001
Malawi,MAL,2013,3992000.0,0.001
Faroe Islands,FAR,2013,97000.0,0.0
Botswana,BOT,2013,4646000.0,0.002
Cuba,CUB,2013,3299000.0,0.001
Tajikistan,TAJ,2013,840000.0,0.0
Gabon,GAB,2013,1424000.0,0.0
Chad,CHA,2013,385000.0,0.0
Turkmenistan,TUR,2013,2221000.0,0.001
Rwanda,RWA,2013,342000.0,0.0
Antigua and Barbuda,ANT,2013,497000.0,0.0
Cayman Islands,CAY,2013,355000.0,0.0
Grenada,GRE,2013,429000.0,0.0
British Virgin Islands,BRI,2013,166000.0,0.0
Curaçao,CUR,2013,1886000.0,0.001
Mali,MAL,2013,666000.0,0.0
Turks and Caicos Islands,TUR,2013,0.0,0.0
Falkland Islands (Malvinas),FAL,2013,7000.0,0.0
Afghanistan,AFG,2013,620000.0,0.0
Andorra,AND,2013,130000.0,0.0
Cabo Verde,CAB,2013,226000.0,0.0
Dominica,DOM,2013,1047000.0,0.0
Eritrea,ERI,2013,1340000.0,0.0
Sint Maarten (Dutch part),SIN,2013,0.0,0.0
Cook Islands,COO,2013,236000.0,0.0
Equatorial Guinea,EQU,2013,376000.0,0.0
Bhutan,BHU,2013,177000.0,0.0
Wallis and Futuna Islands,WAL,2013,22000.0,0.0
Niger,NIG,2013,1315000.0,0.0
Burundi,BUR,2013,211000.0,0.0
Sao Tome and Principe,SAO,2013,290000.0,0.0
Gibraltar,GIB,2013,138000.0,0.0
Guinea-Bissau,GUI,2013,41000.0,0.0
Anguilla,ANG,2013,119000.0,0.0
"Bonaire, Sint Eustatius and Saba",BON,2013,0.0,0.0
Greenland,GRE,2013,34000.0,0.0
Christmas Island,CHR,2013,0.0,0.0
Montserrat,MON,2013,45000.0,0.0
Cocos (Keeling) Islands,COC,2013,0.0,0.0
French Southern and Antarctic Territories,FRE,2013,682000.0,0.0
Niue,NIU,2013,0.0,0.0
Pitcairn,PIT,2013,0.0,0.0
British Indian Ocean Territory,BRI,2013,0.0,0.0
"Korea, Democratic People's Republic of",KOR,2013,3055000.0,0.001
Norfolk Island,NOR,2013,289000.0,0.0
Saint Helena,SAI,2013,0.0,0.0
Saint Pierre and Miquelon,SAI,2013,0.0,0.0
Tokelau,TOK,2013,37000.0,0.0
Comoros,COM,2013,124000.0,0.0
Netherlands Antilles,NET,2013,0.0,0.0
Sudan (before 2012),SUD,2013,0.0,0.0
