Country,Country ID,Year,Exports (USD),Share (%)
Cook Islands,COK,2018,137828.0,0.000
Niue,NIU,2018,2089.0,0.000
French Polynesia,PYF,2018,8385363.0,0.002
Tokelau,TKL,2018,2785.0,0.000
Tonga,TON,2018,3704521.0,0.001
Tuvalu,TUV,2018,80304.0,0.000
Samoa,WSM,2018,2788423.0,0.001
Norfolk Island,NFK,2018,5006.0,0.000
Argentina,ARG,2018,390528215.0,0.103
Bolivia,BOL,2018,35139906.0,0.009
Brazil,BRA,2018,2130155543.0,0.562
Chile,CHL,2018,322377590.0,0.085
Colombia,COL,2018,423234748.0,0.112
Ecuador,ECU,2018,198263710.0,0.052
Falkland Islands,FLK,2018,7261.0,0.000
Guyana,GUY,2018,4608940.0,0.001
Peru,PER,2018,351082293.0,0.093
Paraguay,PRY,2018,42418092.0,0.011
Suriname,SUR,2018,7458293.0,0.002
Uruguay,URY,2018,57630941.0,0.015
Venezuela,VEN,2018,6970184.0,0.002
