Country,Country ID,Year,Exports (USD),Share (%)
Haiti,HAI,2011,10281000.0,0.003
Georgia,GEO,2011,22300000.0,0.007
"Micronesia, Federated States of",MIC,2011,11304000.0,0.004
"Libya, State of",LIB,2011,12709000.0,0.004
Madagascar,MAD,2011,9492000.0,0.003
Cyprus,CYP,2011,38868000.0,0.013
Ethiopia,ETH,2011,3737000.0,0.001
Uzbekistan,UZB,2011,5944000.0,0.002
Nicaragua,NIC,2011,34241000.0,0.011
Brunei Darussalam,BRU,2011,37678000.0,0.012
Palau,PAL,2011,16772000.0,0.005
Guinea,GUI,2011,13335000.0,0.004
Djibouti,DJI,2011,21972000.0,0.007
Lesotho,LES,2011,59618000.0,0.019
Kyrgyzstan,KYR,2011,1382000.0,0.0
"Venezuela, Bolivarian Republic of",VEN,2011,187500000.0,0.061
Vanuatu,VAN,2011,1015000.0,0.0
"Macedonia, North",MAC,2011,2774000.0,0.001
Senegal,SEN,2011,7974000.0,0.003
Samoa,SAM,2011,9877000.0,0.003
Belarus,BEL,2011,19526000.0,0.006
Angola,ANG,2011,15967000.0,0.005
"Congo, Democratic Republic of the",CON,2011,8268000.0,0.003
Kiribati,KIR,2011,664000.0,0.0
Jamaica,JAM,2011,15092000.0,0.005
Mozambique,MOZ,2011,13567000.0,0.004
Mongolia,MON,2011,4636000.0,0.002
Maldives,MAL,2011,3603000.0,0.001
Albania,ALB,2011,10125000.0,0.003
Togo,TOG,2011,13255000.0,0.004
Liberia,LIB,2011,1558000.0,0.001
Azerbaijan,AZE,2011,8213000.0,0.003
Yemen,YEM,2011,23703000.0,0.008
Eswatini,ESW,2011,16658000.0,0.005
French Polynesia,FRE,2011,5708000.0,0.002
Armenia,ARM,2011,1294000.0,0.0
Syrian Arab Republic,SYR,2011,207483000.0,0.067
Suriname,SUR,2011,7557000.0,0.002
Belize,BEL,2011,5159000.0,0.002
Guyana,GUY,2011,7627000.0,0.002
Nepal,NEP,2011,8265000.0,0.003
"Moldova, Republic of",MOL,2011,5299000.0,0.002
Burkina Faso,BUR,2011,5447000.0,0.002
Cameroon,CAM,2011,8267000.0,0.003
Barbados,BAR,2011,4013000.0,0.001
Northern Mariana Islands,NOR,2011,3814000.0,0.001
Bosnia and Herzegovina,BOS,2011,1818000.0,0.001
Seychelles,SEY,2011,2880000.0,0.001
Sudan,SUD,2011,0.0,0.0
"Bolivia, Plurinational State of",BOL,2011,6643000.0,0.002
"Palestine, State of",PAL,2011,29000.0,0.0
Uganda,UGA,2011,3623000.0,0.001
Sierra Leone,SIE,2011,3597000.0,0.001
Zimbabwe,ZIM,2011,4041000.0,0.001
Benin,BEN,2011,8760000.0,0.003
New Caledonia,NEW,2011,6587000.0,0.002
Central African Republic,CEN,2011,35000.0,0.0
Congo,CON,2011,1627000.0,0.001
Somalia,SOM,2011,293000.0,0.0
Namibia,NAM,2011,1875000.0,0.001
Montenegro,MON,2011,1320000.0,0.0
Zambia,ZAM,2011,5198000.0,0.002
Tonga,TON,2011,1096000.0,0.0
Bahamas,BAH,2011,316000.0,0.0
Gambia,GAM,2011,1559000.0,0.001
Mauritania,MAU,2011,996000.0,0.0
Saint Lucia,SAI,2011,2365000.0,0.001
Saint Kitts and Nevis,SAI,2011,1264000.0,0.0
Nauru,NAU,2011,346000.0,0.0
South Sudan,SOU,2011,0.0,0.0
Tuvalu,TUV,2011,2521000.0,0.001
Saint Vincent and the Grenadines,SAI,2011,1863000.0,0.001
Aruba,ARU,2011,666000.0,0.0
Bermuda,BER,2011,1248000.0,0.0
Malawi,MAL,2011,4127000.0,0.001
Faroe Islands,FAR,2011,216000.0,0.0
Botswana,BOT,2011,11726000.0,0.004
Cuba,CUB,2011,3818000.0,0.001
Tajikistan,TAJ,2011,612000.0,0.0
Gabon,GAB,2011,1672000.0,0.001
Chad,CHA,2011,173000.0,0.0
Turkmenistan,TUR,2011,659000.0,0.0
Rwanda,RWA,2011,74000.0,0.0
Antigua and Barbuda,ANT,2011,278000.0,0.0
Cayman Islands,CAY,2011,1974000.0,0.001
Grenada,GRE,2011,153000.0,0.0
British Virgin Islands,BRI,2011,5205000.0,0.002
Curaçao,CUR,2011,2622000.0,0.001
Mali,MAL,2011,629000.0,0.0
Turks and Caicos Islands,TUR,2011,6000.0,0.0
Falkland Islands (Malvinas),FAL,2011,7000.0,0.0
Afghanistan,AFG,2011,587000.0,0.0
Andorra,AND,2011,314000.0,0.0
Cabo Verde,CAB,2011,382000.0,0.0
Dominica,DOM,2011,788000.0,0.0
Eritrea,ERI,2011,689000.0,0.0
Sint Maarten (Dutch part),SIN,2011,0.0,0.0
Cook Islands,COO,2011,108000.0,0.0
Equatorial Guinea,EQU,2011,197000.0,0.0
Bhutan,BHU,2011,158000.0,0.0
Wallis and Futuna Islands,WAL,2011,1000.0,0.0
Niger,NIG,2011,255000.0,0.0
Burundi,BUR,2011,42000.0,0.0
Sao Tome and Principe,SAO,2011,169000.0,0.0
Gibraltar,GIB,2011,15000.0,0.0
Guinea-Bissau,GUI,2011,239000.0,0.0
Anguilla,ANG,2011,118000.0,0.0
"Bonaire, Sint Eustatius and Saba",BON,2011,0.0,0.0
Greenland,GRE,2011,43000.0,0.0
Christmas Island,CHR,2011,0.0,0.0
Montserrat,MON,2011,33000.0,0.0
Cocos (Keeling) Islands,COC,2011,0.0,0.0
French Southern and Antarctic Territories,FRE,2011,1577000.0,0.001
Niue,NIU,2011,1000.0,0.0
Pitcairn,PIT,2011,0.0,0.0
British Indian Ocean Territory,BRI,2011,0.0,0.0
"Korea, Democratic People's Republic of",KOR,2011,14264000.0,0.005
Norfolk Island,NOR,2011,25000.0,0.0
Saint Helena,SAI,2011,3000.0,0.0
Saint Pierre and Miquelon,SAI,2011,0.0,0.0
Tokelau,TOK,2011,0.0,0.0
Comoros,COM,2011,29000.0,0.0
Netherlands Antilles,NET,2011,0.0,0.0
Sudan (before 2012),SUD,2011,36466000.0,0.012
