Section ID,Section,HS4 ID,HS4,Year,Exports (USD),Share (%)
0,Wood and articles thereof,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",2013,1686059000.0,0.554
0,Chemical products,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",2013,1545221000.0,0.507
0,Chemical products,37,Photographic or cinematographic goods,2013,433019000.0,0.142
0,Foodstuffs,21,Miscellaneous edible preparations,2013,402111000.0,0.132
0,Textile and articles thereof,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",2013,1281559000.0,0.421
0,Chemical products,34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ‘dental waxes’ and dental preparations with a basis of plaster",2013,463434000.0,0.152
0,Vehicles other than railway,88,"Aircraft, spacecraft, and parts thereof",2013,431913000.0,0.142
0,Chemical products,35,Albuminoidal substances; modified starches; glues; enzymes,2013,556703000.0,0.183
0,Chemical products,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2013,595766000.0,0.196
0,Miscellaneous manufactured articles,96,Miscellaneous manufactured articles,2013,622050000.0,0.204
0,Foodstuffs,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2013,352105000.0,0.116
0,Base metals and articles thereof,81,Other base metals; cermets; articles thereof,2013,243858000.0,0.08
0,Textile and articles thereof,56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",2013,536005000.0,0.176
0,Base metals and articles thereof,75,Nickel and articles thereof,2013,204626000.0,0.067
0,Textile and articles thereof,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2013,659724000.0,0.217
0,Textile and articles thereof,55,Man-made staple fibres,2013,1494742000.0,0.491
0,Foodstuffs,22,"Beverages, spirits and vinegar",2013,381175000.0,0.125
0,"Articles of stone, plaster, cement",68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",2013,274273000.0,0.09
0,Vehicles other than railway,89,"Ships, boats and floating structures",2013,754384000.0,0.248
0,Textile and articles thereof,63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,2013,276791000.0,0.091
0,Wood and articles thereof,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2013,159778000.0,0.052
0,Foodstuffs,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",2013,73802000.0,0.024
0,Raw hides and skins,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2013,192519000.0,0.063
0,Base metals and articles thereof,80,Tin and articles thereof,2013,197757000.0,0.065
0,Footwear and headgear,64,"Footwear, gaiters and the like; parts of such articles",2013,280729000.0,0.092
0,Vegetable Products,06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",2013,190533000.0,0.063
0,Textile and articles thereof,61,"Articles of apparel and clothing accessories, knitted or crocheted",2013,455920000.0,0.15
0,Arms and ammunition,93,Arms and ammunition; parts and accessories thereof,2013,34009000.0,0.011
0,Chemical products,31,Fertilisers,2013,123457000.0,0.041
0,"Articles of stone, plaster, cement",69,Ceramic products,2013,67177000.0,0.022
0,Base metals and articles thereof,78,Lead and articles thereof,2013,64223000.0,0.021
0,Animal Products,05,"Products of animal origin, not elsewhere specified or included",2013,320104000.0,0.105
0,Raw hides and skins,41,Raw hides and skins (other than furskins) and leather,2013,741338000.0,0.243
0,Textile and articles thereof,62,"Articles of apparel and clothing accessories, not knitted or crocheted",2013,259999000.0,0.085
0,"Optical, photo, medical apparatus",92,Musical instruments; parts and accessories of such articles,2013,187748000.0,0.062
0,Mineral Products,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",2013,359503000.0,0.118
0,Foodstuffs,23,Residues and waste from the food industries; prepared animal fodder,2013,105485000.0,0.035
0,Wood and articles thereof,47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,2013,36546000.0,0.012
0,Foodstuffs,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2013,134986000.0,0.044
0,Wood and articles thereof,44,Wood and articles of wood; wood charcoal,2013,210582000.0,0.069
0,Base metals and articles thereof,79,Zinc and articles thereof,2013,122761000.0,0.04
0,Vegetable Products,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",2013,118514000.0,0.039
0,Textile and articles thereof,52,Cotton,2013,641740000.0,0.211
0,Foodstuffs,16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or of insects",2013,106254000.0,0.035
0,Vegetable Products,10,Cereals,2013,6074000.0,0.002
0,Vegetable Products,09,"Coffee, tea, maté and spices",2013,58057000.0,0.019
0,"Optical, photo, medical apparatus",91,Clocks and watches and parts thereof,2013,140308000.0,0.046
0,Vegetable Products,07,Edible vegetables and certain roots and tubers,2013,108228000.0,0.036
0,Footwear and headgear,65,Headgear and parts thereof,2013,119707000.0,0.039
0,Foodstuffs,17,Sugars and sugar confectionery,2013,53286000.0,0.017
0,Vegetable Products,08,Edible fruit and nuts; peel of citrus fruit or melons,2013,87238000.0,0.029
0,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",2013,71367000.0,0.023
0,Vegetable Products,11,Products of the milling industry; malt; starches; inulin; wheat gluten,2013,26661000.0,0.009
0,Vehicles other than railway,86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",2013,22486000.0,0.007
0,Footwear and headgear,66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",2013,23636000.0,0.008
0,Textile and articles thereof,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2013,36623000.0,0.012
0,Animal Products,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2013,27299000.0,0.009
0,Wood and articles thereof,46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",2013,8671000.0,0.003
0,Works of art,97,"Works of art, collectors' pieces and antiques",2013,6882000.0,0.002
0,Foodstuffs,18,Cocoa and cocoa preparations,2013,10550000.0,0.003
0,Vegetable Products,13,"Lac; gums, resins and other vegetable saps and extracts",2013,9659000.0,0.003
0,Vegetable Products,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2013,1966000.0,0.001
0,Textile and articles thereof,57,Carpets and other textile floor coverings,2013,15415000.0,0.005
0,Animal Products,01,Live animals,2013,4215000.0,0.001
0,Footwear and headgear,67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,2013,3889000.0,0.001
0,Wood and articles thereof,45,Cork and articles of cork,2013,2015000.0,0.001
0,Animal Products,02,Meat and edible meat offal,2013,12731000.0,0.004
0,Chemical products,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2013,1934000.0,0.001
0,Textile and articles thereof,53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2013,2673000.0,0.001
0,Raw hides and skins,43,Furskins and artificial fur; manufactures thereof,2013,3072000.0,0.001
0,Textile and articles thereof,50,Silk,2013,1452000.0,0.0
