Section ID,Section,HS4 ID,HS4,Year,Exports (USD),Share (%)
0,Electrical Machinery and Equipment,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2016,123906840000.0,44.408
0,Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2016,29085571000.0,10.424
0,Plastics and articles thereof,39,Plastics and articles thereof,2016,17569945000.0,6.297
0,Mineral Products,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2016,9811174000.0,3.516
0,"Optical, photo, medical apparatus",90,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof",2016,14809009000.0,5.307
0,Vehicles other than railway,87,"Vehicles other than railway or tramway rolling stock, and parts and accessories thereof",2016,9339219000.0,3.347
0,Base metals and articles thereof,72,Iron and steel,2016,7705725000.0,2.762
0,Base metals and articles thereof,73,Articles of iron or steel,2016,6706793000.0,2.404
0,Chemical products,29,Organic chemicals,2016,7833543000.0,2.808
0,Base metals and articles thereof,74,Copper and articles thereof,2016,3449723000.0,1.236
0,Chemical products,38,Miscellaneous chemical products,2016,3316960000.0,1.189
0,Base metals and articles thereof,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",2016,2554101000.0,0.915
0,Precious metals,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2016,1332362000.0,0.478
0,Plastics and articles thereof,40,Rubber and articles thereof,2016,2348951000.0,0.842
0,Miscellaneous manufactured articles,95,"Toys, games and sports requisites; parts and accessories thereof",2016,2113200000.0,0.757
0,Textile and articles thereof,54,Man-made filaments; strip and the like of man-made textile materials,2016,2688469000.0,0.964
0,Base metals and articles thereof,76,Aluminium and articles thereof,2016,1414219000.0,0.507
0,Base metals and articles thereof,83,Miscellaneous articles of base metal,2016,1548016000.0,0.555
0,Chemical products,28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",2016,1684360000.0,0.604
0,Textile and articles thereof,60,Knitted or crocheted fabrics,2016,2580702000.0,0.925
0,Works of art,99,Commodities not elsewhere specified,2016,1644035000.0,0.589
0,"Articles of stone, plaster, cement",70,Glass and glassware,2016,1948980000.0,0.699
0,Miscellaneous manufactured articles,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; luminaires and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",2016,1955129000.0,0.701
0,Chemical products,30,Pharmaceutical products,2016,458068000.0,0.164
0,Animal Products,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",2016,1556328000.0,0.558
0,Mineral Products,26,"Ores, slag and ash",2016,919754000.0,0.33
0,Wood and articles thereof,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",2016,1400472000.0,0.502
0,Chemical products,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",2016,1631970000.0,0.585
0,Chemical products,37,Photographic or cinematographic goods,2016,415286000.0,0.149
0,Foodstuffs,21,Miscellaneous edible preparations,2016,547348000.0,0.196
0,Textile and articles thereof,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",2016,1066768000.0,0.382
0,Chemical products,34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ‘dental waxes’ and dental preparations with a basis of plaster",2016,415184000.0,0.149
0,Vehicles other than railway,88,"Aircraft, spacecraft, and parts thereof",2016,746397000.0,0.268
0,Chemical products,35,Albuminoidal substances; modified starches; glues; enzymes,2016,546331000.0,0.196
0,Chemical products,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2016,744852000.0,0.267
0,Miscellaneous manufactured articles,96,Miscellaneous manufactured articles,2016,684947000.0,0.245
0,Foodstuffs,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2016,361836000.0,0.13
0,Base metals and articles thereof,81,Other base metals; cermets; articles thereof,2016,173778000.0,0.062
0,Textile and articles thereof,56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",2016,529009000.0,0.19
0,Base metals and articles thereof,75,Nickel and articles thereof,2016,580305000.0,0.208
0,Textile and articles thereof,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2016,677048000.0,0.243
0,Textile and articles thereof,55,Man-made staple fibres,2016,1053060000.0,0.377
0,Foodstuffs,22,"Beverages, spirits and vinegar",2016,451977000.0,0.162
0,"Articles of stone, plaster, cement",68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",2016,239833000.0,0.086
0,Vehicles other than railway,89,"Ships, boats and floating structures",2016,712782000.0,0.255
0,Textile and articles thereof,63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,2016,274900000.0,0.099
0,Wood and articles thereof,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2016,212763000.0,0.076
0,Foodstuffs,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",2016,118724000.0,0.043
0,Raw hides and skins,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2016,180711000.0,0.065
0,Base metals and articles thereof,80,Tin and articles thereof,2016,173697000.0,0.062
0,Footwear and headgear,64,"Footwear, gaiters and the like; parts of such articles",2016,235017000.0,0.084
