Section ID,Section,HS4 ID,HS4,Year,Exports (USD),Share (%)
1,Animal Products,0101,Horses,2024,769.0,0.000
1,Animal Products,0103,Pigs,2024,378314.0,0.000
1,Animal Products,0106,Other Animals,2024,5672675.0,0.001
1,Animal Products,0201,Bovine Meat,2024,298506.0,0.000
1,Animal Products,0202,Frozen Bovine Meat,2024,749555.0,0.000
1,Animal Products,0203,Pig Meat,2024,1856266.0,0.000
1,Animal Products,0204,Sheep and Goat Meat,2024,6727.0,0.000
1,Animal Products,0206,Edible Offal,2024,1200646.0,0.000
1,Animal Products,0207,Poultry Meat,2024,688222.0,0.000
1,Animal Products,0208,Other Meat,2024,137560.0,0.000
1,Animal Products,0209,Animal Fat,2024,63.0,0.000
1,Animal Products,0210,Preserved Meat,2024,852439.0,0.000
1,Animal Products,0301,Live Fish,2024,104409685.0,0.020
1,Animal Products,0302,Non-fillet Fresh Fish,2024,46029611.0,0.009
1,Animal Products,0303,Non-fillet Frozen Fish,2024,1008364691.0,0.190
1,Animal Products,0304,Fish Fillets,2024,130596944.0,0.025
1,Animal Products,0305,Dried/Salted/Smoked/Brined Fish,2024,6547957.0,0.001
1,Animal Products,0306,Crustaceans,2024,23434745.0,0.004
1,Animal Products,0307,Molluscs,2024,305871049.0,0.058
1,Animal Products,0308,"Aquatic invertebrates, other than crustaceans and molluscs",2024,11315897.0,0.002
1,Animal Products,0401,Milk,2024,48837.0,0.000
1,Animal Products,0402,Concentrated Milk,2024,5545234.0,0.001
1,Animal Products,0403,Fermented Milk Products,2024,1843250.0,0.000
1,Animal Products,0404,Whey and other milk products,2024,30437.0,0.000
1,Animal Products,0405,Butter,2024,70122.0,0.000
1,Animal Products,0406,Cheese,2024,513950.0,0.000
1,Animal Products,0407,Eggs,2024,4786964.0,0.001
1,Animal Products,0408,Processed Egg Products,2024,2038022.0,0.000
1,Animal Products,0409,Honey,2024,4520569.0,0.001
1,Animal Products,0410,Other Edible Animal Products,2024,2288447.0,0.000
1,Animal Products,0501,Human Hair,2024,3209.0,0.000
1,Animal Products,0502,Pig Hair,2024,61053.0,0.000
1,Animal Products,0504,Animal Organs,2024,32242.0,0.000
1,Animal Products,0505,Bird Feathers and Skins,2024,183102572.0,0.034
1,Animal Products,0506,Processed Bones,2024,1772791.0,0.000
1,Animal Products,0507,Raw Bones,2024,328940.0,0.000
1,Animal Products,0508,Coral and Shells,2024,2601707.0,0.000
1,Animal Products,0510,Pharmaceutical Animal Products,2024,36903.0,0.000
1,Animal Products,0511,Other Inedible Animal Products,2024,7090127.0,0.001
2,Vegetable Products,0601,Bulbs and Roots,2024,5054440.0,0.001
2,Vegetable Products,0602,"Other live plants, cuttings and slips; mushroom spawn",2024,175673091.0,0.033
2,Vegetable Products,0603,Cut Flowers,2024,41094555.0,0.008
2,Vegetable Products,0604,Plant foliage,2024,307116.0,0.000
2,Vegetable Products,0701,Potatoes,2024,3790.0,0.000
2,Vegetable Products,0702,Tomatoes,2024,148964.0,0.000
2,Vegetable Products,0703,Onions,2024,1186089.0,0.000
2,Vegetable Products,0704,Cabbages,2024,494894.0,0.000
2,Vegetable Products,0705,Lettuce,2024,5938462.0,0.001
2,Vegetable Products,0706,Root Vegetables,2024,2731849.0,0.001
2,Vegetable Products,0707,Cucumbers,2024,115145.0,0.000
2,Vegetable Products,0708,Legumes,2024,317478.0,0.000
2,Vegetable Products,0709,Other Vegetables,2024,3328989.0,0.001
2,Vegetable Products,0710,Frozen Vegetables,2024,69499968.0,0.013
2,Vegetable Products,0711,Preserved Vegetables,2024,1256023.0,0.000
2,Vegetable Products,0712,Dried Vegetables,2024,3312408.0,0.001
2,Vegetable Products,0713,Dried Legumes,2024,1682867.0,0.000
2,Vegetable Products,0714,Cassava,2024,3311820.0,0.001
2,Vegetable Products,0801,"Coconuts, Brazil Nuts, and Cashews",2024,469271.0,0.000
2,Vegetable Products,0802,Other Nuts,2024,729498.0,0.000
2,Vegetable Products,0803,Bananas,2024,2267465.0,0.000
2,Vegetable Products,0804,Tropical Fruits,2024,46531598.0,0.009
2,Vegetable Products,0805,Citrus,2024,7894586.0,0.001
2,Vegetable Products,0806,Grapes,2024,1968011.0,0.000
2,Vegetable Products,0807,Melons,2024,642066.0,0.000
2,Vegetable Products,0808,Apples and Pears,2024,542419.0,0.000
2,Vegetable Products,0809,Pitted Fruits,2024,932769.0,0.000
2,Vegetable Products,0810,Other Fruits,2024,33501213.0,0.006
2,Vegetable Products,0811,Frozen Fruits and Nuts,2024,1241285.0,0.000
2,Vegetable Products,0812,Preserved Fruits and Nuts,2024,703229.0,0.000
2,Vegetable Products,0813,Dried Fruits,2024,890428.0,0.000
2,Vegetable Products,0814,Citrus and Melon Peels,2024,19398.0,0.000
2,Vegetable Products,0901,Coffee,2024,9776308.0,0.002
2,Vegetable Products,0902,Tea,2024,87793898.0,0.017
2,Vegetable Products,0903,Mate,2024,2691.0,0.000
2,Vegetable Products,0904,Pepper,2024,2739301.0,0.001
2,Vegetable Products,0905,Vanilla,2024,70699.0,0.000
2,Vegetable Products,0906,Cinnamon,2024,21923.0,0.000
2,Vegetable Products,0907,Cloves,2024,16657.0,0.000
2,Vegetable Products,0908,"Nutmeg, mace and cardamons",2024,20081.0,0.000
2,Vegetable Products,0909,Spice Seeds,2024,260595.0,0.000
2,Vegetable Products,0910,Spices,2024,6909051.0,0.001
2,Vegetable Products,1001,Wheat,2024,43169.0,0.000
2,Vegetable Products,1003,Barley,2024,4611.0,0.000
2,Vegetable Products,1004,Oats,2024,17998.0,0.000
2,Vegetable Products,1005,Corn,2024,347281.0,0.000
2,Vegetable Products,1006,Rice,2024,107696761.0,0.020
2,Vegetable Products,1007,Sorghum,2024,8996.0,0.000
2,Vegetable Products,1008,Buckwheat,2024,544180.0,0.000
2,Vegetable Products,1101,Wheat Flours,2024,18028024.0,0.003
2,Vegetable Products,1102,Cereal Flours,2024,1719819.0,0.000
2,Vegetable Products,1103,Cereal Meal and Pellets,2024,125617.0,0.000
2,Vegetable Products,1104,Processed Cereals,2024,1402220.0,0.000
2,Vegetable Products,1105,Potato Flours,2024,941294.0,0.000
2,Vegetable Products,1106,Legume Flours,2024,5242119.0,0.001
2,Vegetable Products,1107,Malt,2024,157.0,0.000
2,Vegetable Products,1108,Starches,2024,5496175.0,0.001
2,Vegetable Products,1109,Wheat Gluten,2024,251225.0,0.000
2,Vegetable Products,1201,Soybeans,2024,2322878.0,0.000
2,Vegetable Products,1202,Ground Nuts,2024,113198.0,0.000
2,Vegetable Products,1203,Copra,2024,8636.0,0.000
2,Vegetable Products,1204,Linseed,2024,93409.0,0.000
2,Vegetable Products,1205,Rapeseed,2024,73464.0,0.000
2,Vegetable Products,1206,Sunflower Seeds,2024,2437008.0,0.000
2,Vegetable Products,1207,Other Oily Seeds,2024,2747437.0,0.001
