Section ID,Section,HS4 ID,HS4,Year,Exports (USD),Share (%)
0,Foodstuffs,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2010,170965000.0,0.062
0,Base metals and articles thereof,81,Other base metals; cermets; articles thereof,2010,243013000.0,0.089
0,Textile and articles thereof,56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",2010,482037000.0,0.176
0,Base metals and articles thereof,75,Nickel and articles thereof,2010,90341000.0,0.033
0,Textile and articles thereof,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2010,592234000.0,0.216
0,Textile and articles thereof,55,Man-made staple fibres,2010,1583766000.0,0.577
0,Foodstuffs,22,"Beverages, spirits and vinegar",2010,242106000.0,0.088
0,"Articles of stone, plaster, cement",68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",2010,247100000.0,0.09
0,Vehicles other than railway,89,"Ships, boats and floating structures",2010,1106863000.0,0.403
0,Textile and articles thereof,63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,2010,251972000.0,0.092
0,Wood and articles thereof,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2010,157375000.0,0.057
0,Foodstuffs,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",2010,33642000.0,0.012
0,Raw hides and skins,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2010,149693000.0,0.055
0,Base metals and articles thereof,80,Tin and articles thereof,2010,230991000.0,0.084
0,Footwear and headgear,64,"Footwear, gaiters and the like; parts of such articles",2010,303702000.0,0.111
0,Vegetable Products,06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",2010,152185000.0,0.055
0,Textile and articles thereof,61,"Articles of apparel and clothing accessories, knitted or crocheted",2010,545272000.0,0.199
0,Arms and ammunition,93,Arms and ammunition; parts and accessories thereof,2010,39957000.0,0.015
0,Chemical products,31,Fertilisers,2010,87602000.0,0.032
0,"Articles of stone, plaster, cement",69,Ceramic products,2010,71742000.0,0.026
0,Base metals and articles thereof,78,Lead and articles thereof,2010,92043000.0,0.034
0,Animal Products,05,"Products of animal origin, not elsewhere specified or included",2010,179202000.0,0.065
0,Raw hides and skins,41,Raw hides and skins (other than furskins) and leather,2010,743814000.0,0.271
0,Textile and articles thereof,62,"Articles of apparel and clothing accessories, not knitted or crocheted",2010,239044000.0,0.087
0,"Optical, photo, medical apparatus",92,Musical instruments; parts and accessories of such articles,2010,197283000.0,0.072
0,Mineral Products,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",2010,352881000.0,0.129
0,Foodstuffs,23,Residues and waste from the food industries; prepared animal fodder,2010,99961000.0,0.036
0,Wood and articles thereof,47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,2010,45396000.0,0.017
0,Foodstuffs,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2010,100289000.0,0.037
0,Wood and articles thereof,44,Wood and articles of wood; wood charcoal,2010,184481000.0,0.067
0,Base metals and articles thereof,79,Zinc and articles thereof,2010,132559000.0,0.048
0,Vegetable Products,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",2010,88430000.0,0.032
0,Textile and articles thereof,52,Cotton,2010,600795000.0,0.219
0,Foodstuffs,16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or of insects",2010,117834000.0,0.043
0,Vegetable Products,10,Cereals,2010,2787000.0,0.001
0,Vegetable Products,09,"Coffee, tea, maté and spices",2010,38831000.0,0.014
0,"Optical, photo, medical apparatus",91,Clocks and watches and parts thereof,2010,107292000.0,0.039
0,Vegetable Products,07,Edible vegetables and certain roots and tubers,2010,83620000.0,0.03
0,Footwear and headgear,65,Headgear and parts thereof,2010,113473000.0,0.041
0,Foodstuffs,17,Sugars and sugar confectionery,2010,32877000.0,0.012
0,Vegetable Products,08,Edible fruit and nuts; peel of citrus fruit or melons,2010,56048000.0,0.02
0,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",2010,47681000.0,0.017
0,Vegetable Products,11,Products of the milling industry; malt; starches; inulin; wheat gluten,2010,17141000.0,0.006
0,Vehicles other than railway,86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",2010,19360000.0,0.007
0,Footwear and headgear,66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",2010,24226000.0,0.009
0,Textile and articles thereof,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2010,59313000.0,0.022
0,Animal Products,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2010,18749000.0,0.007
0,Wood and articles thereof,46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",2010,8597000.0,0.003
0,Works of art,97,"Works of art, collectors' pieces and antiques",2010,12600000.0,0.005
0,Foodstuffs,18,Cocoa and cocoa preparations,2010,3303000.0,0.001
0,Vegetable Products,13,"Lac; gums, resins and other vegetable saps and extracts",2010,17874000.0,0.007
0,Vegetable Products,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2010,1883000.0,0.001
0,Textile and articles thereof,57,Carpets and other textile floor coverings,2010,8976000.0,0.003
0,Animal Products,01,Live animals,2010,4130000.0,0.002
0,Footwear and headgear,67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,2010,3365000.0,0.001
0,Wood and articles thereof,45,Cork and articles of cork,2010,1488000.0,0.001
0,Animal Products,02,Meat and edible meat offal,2010,11955000.0,0.004
0,Chemical products,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2010,1881000.0,0.001
0,Textile and articles thereof,53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2010,4270000.0,0.002
0,Raw hides and skins,43,Furskins and artificial fur; manufactures thereof,2010,8341000.0,0.003
0,Textile and articles thereof,50,Silk,2010,1245000.0,0.0
