Section ID,Section,HS4 ID,HS4,Year,Exports (USD),Share (%)
1,Animal Products,0103,Pigs,2023,465480.0,0.000
1,Animal Products,0106,Other Animals,2023,6012580.0,0.001
1,Animal Products,0201,Bovine Meat,2023,419158.0,0.000
1,Animal Products,0202,Frozen Bovine Meat,2023,109404.0,0.000
1,Animal Products,0203,Pig Meat,2023,590411.0,0.000
1,Animal Products,0204,Sheep and Goat Meat,2023,38533.0,0.000
1,Animal Products,0206,Edible Offal,2023,2995230.0,0.001
1,Animal Products,0207,Poultry Meat,2023,1173109.0,0.000
1,Animal Products,0208,Other Meat,2023,144345.0,0.000
1,Animal Products,0209,Animal Fat,2023,1118.0,0.000
1,Animal Products,0210,Preserved Meat,2023,827029.0,0.000
1,Animal Products,0301,Live Fish,2023,121615391.0,0.026
1,Animal Products,0302,Non-fillet Fresh Fish,2023,34779707.0,0.007
1,Animal Products,0303,Non-fillet Frozen Fish,2023,1021272859.0,0.216
1,Animal Products,0304,Fish Fillets,2023,144861002.0,0.031
1,Animal Products,0305,Dried/Salted/Smoked/Brined Fish,2023,12503869.0,0.003
1,Animal Products,0306,Crustaceans,2023,26001171.0,0.006
1,Animal Products,0307,Molluscs,2023,143459771.0,0.030
1,Animal Products,0308,"Aquatic invertebrates, other than crustaceans and molluscs",2023,15789556.0,0.003
1,Animal Products,0401,Milk,2023,110275.0,0.000
1,Animal Products,0402,Concentrated Milk,2023,14905970.0,0.003
1,Animal Products,0403,Fermented Milk Products,2023,1639959.0,0.000
1,Animal Products,0404,Whey and other milk products,2023,86609.0,0.000
1,Animal Products,0405,Butter,2023,64832.0,0.000
1,Animal Products,0406,Cheese,2023,533769.0,0.000
1,Animal Products,0407,Eggs,2023,4827825.0,0.001
1,Animal Products,0408,Processed Egg Products,2023,2337990.0,0.000
1,Animal Products,0409,Honey,2023,4759735.0,0.001
1,Animal Products,0410,Other Edible Animal Products,2023,2191248.0,0.000
1,Animal Products,0501,Human Hair,2023,68036.0,0.000
1,Animal Products,0502,Pig Hair,2023,94317.0,0.000
1,Animal Products,0504,Animal Organs,2023,377748.0,0.000
