Section ID,Section,HS4 ID,HS4,Year,Exports (USD),Share (%)
2,Vegetable Products,1109,Wheat Gluten,2020,273970.0,0.000
2,Vegetable Products,1201,Soybeans,2020,1767024.0,0.000
2,Vegetable Products,1202,Ground Nuts,2020,206525.0,0.000
2,Vegetable Products,1203,Copra,2020,170.0,0.000
2,Vegetable Products,1204,Linseed,2020,58376.0,0.000
2,Vegetable Products,1205,Rapeseed,2020,14836.0,0.000
2,Vegetable Products,1206,Sunflower Seeds,2020,2134516.0,0.001
2,Vegetable Products,1207,Other Oily Seeds,2020,2984810.0,0.001
2,Vegetable Products,1208,Oil Seed Flower,2020,2223134.0,0.001
2,Vegetable Products,1209,Sowing Seeds,2020,36784862.0,0.009
2,Vegetable Products,1210,Hops,2020,42816.0,0.000
2,Vegetable Products,1211,Perfume Plants,2020,19013109.0,0.005
2,Vegetable Products,1212,"Locust beans, seaweed, sugar beet, cane, for food",2020,6702448.0,0.002
2,Vegetable Products,1213,Cereal Straws,2020,6327.0,0.000
2,Vegetable Products,1214,Forage Crops,2020,78831.0,0.000
2,Vegetable Products,1301,Insect Resins,2020,277397.0,0.000
2,Vegetable Products,1302,Vegetable Saps,2020,20683530.0,0.005
2,Vegetable Products,1401,Vegetable Plaiting Materials,2020,1223180.0,0.000
2,Vegetable Products,1404,Other Vegetable Products,2020,817024.0,0.000
3,Animal and Vegetable Bi-Products,1501,Pig and Poultry Fat,2020,193574.0,0.000
3,Animal and Vegetable Bi-Products,1502,"Bovine, Sheep, and Goat Fat",2020,3709.0,0.000
3,Animal and Vegetable Bi-Products,1504,Fish Oil,2020,148060.0,0.000
3,Animal and Vegetable Bi-Products,1505,Wool Grease,2020,436883.0,0.000
3,Animal and Vegetable Bi-Products,1506,Other Animal Fats,2020,294784.0,0.000
3,Animal and Vegetable Bi-Products,1507,Soybean Oil,2020,10664424.0,0.003
3,Animal and Vegetable Bi-Products,1508,Ground Nut Oil,2020,198749.0,0.000
3,Animal and Vegetable Bi-Products,1509,Pure Olive Oil,2020,459247.0,0.000
3,Animal and Vegetable Bi-Products,1510,Olive Oil,2020,3750.0,0.000
3,Animal and Vegetable Bi-Products,1511,Palm Oil,2020,608769.0,0.000
3,Animal and Vegetable Bi-Products,1512,Seed Oils,2020,1269803.0,0.000
3,Animal and Vegetable Bi-Products,1513,Coconut Oil,2020,95155.0,0.000
3,Animal and Vegetable Bi-Products,1514,Rapeseed Oil,2020,234836.0,0.000
3,Animal and Vegetable Bi-Products,1515,Other Pure Vegetable Oils,2020,29593991.0,0.007
3,Animal and Vegetable Bi-Products,1516,Other Vegetable Oils,2020,2767250.0,0.001
3,Animal and Vegetable Bi-Products,1517,Margarine,2020,7095486.0,0.002
3,Animal and Vegetable Bi-Products,1518,Inedible Fats and Oils,2020,57758195.0,0.014
3,Animal and Vegetable Bi-Products,1520,Glycerol,2020,713902.0,0.000
3,Animal and Vegetable Bi-Products,1521,Vegetable waxes and beeswax,2020,682340.0,0.000
3,Animal and Vegetable Bi-Products,1522,Fat and Oil Residues,2020,177300.0,0.000
4,Foodstuffs,1601,Sausages,2020,2716670.0,0.001
4,Foodstuffs,1602,Other Prepared Meat,2020,22315473.0,0.006
4,Foodstuffs,1603,Animal Extracts,2020,5777210.0,0.001
4,Foodstuffs,1604,Processed Fish,2020,65902147.0,0.017
4,Foodstuffs,1605,Processed Crustaceans,2020,38739434.0,0.010
4,Foodstuffs,1701,Raw Sugar,2020,12385935.0,0.003
4,Foodstuffs,1702,Other Sugars,2020,26729952.0,0.007
4,Foodstuffs,1703,Molasses,2020,9213509.0,0.002
4,Foodstuffs,1704,Confectionery Sugar,2020,65481044.0,0.016
4,Foodstuffs,1801,Cocoa Beans,2020,418.0,0.000
4,Foodstuffs,1803,Cocoa Paste,2020,3691.0,0.000
4,Foodstuffs,1804,Cocoa Butter,2020,9813.0,0.000
4,Foodstuffs,1805,Cocoa Powder,2020,1091849.0,0.000
4,Foodstuffs,1806,Chocolate,2020,11319022.0,0.003
4,Foodstuffs,1901,Malt Extract,2020,69079313.0,0.017
4,Foodstuffs,1902,Pasta,2020,127435348.0,0.032
4,Foodstuffs,1903,Tapioca,2020,69938036.0,0.018
4,Foodstuffs,1904,Prepared Cereals,2020,31397000.0,0.008
4,Foodstuffs,1905,Baked Goods,2020,172980430.0,0.043
4,Foodstuffs,2001,Pickled Foods,2020,2779960.0,0.001
4,Foodstuffs,2002,Processed Tomatoes,2020,46947.0,0.000
4,Foodstuffs,2003,Processed Mushrooms,2020,1389373.0,0.000
4,Foodstuffs,2004,Other Frozen Vegetables,2020,8538760.0,0.002
4,Foodstuffs,2005,Other Processed Vegetables,2020,31508243.0,0.008
4,Foodstuffs,2006,Sugar Preserved Foods,2020,3924723.0,0.001
4,Foodstuffs,2007,Jams,2020,23971287.0,0.006
4,Foodstuffs,2008,Other Processed Fruits and Nuts,2020,58774216.0,0.015
4,Foodstuffs,2009,Fruit Juice,2020,34386338.0,0.009
4,Foodstuffs,2101,Coffee and Tea Extracts,2020,25308553.0,0.006
4,Foodstuffs,2102,Yeast,2020,11145655.0,0.003
4,Foodstuffs,2103,Sauces and Seasonings,2020,82651868.0,0.021
4,Foodstuffs,2104,Soups and Broths,2020,18353480.0,0.005
4,Foodstuffs,2105,Ice Cream,2020,45142503.0,0.011
4,Foodstuffs,2106,Other Edible Preparations,2020,619630450.0,0.155
4,Foodstuffs,2201,Water,2020,4434170.0,0.001
4,Foodstuffs,2202,Flavored Water,2020,231005518.0,0.058
4,Foodstuffs,2203,Beer,2020,4853971.0,0.001
4,Foodstuffs,2204,Wine,2020,1508746.0,0.000
4,Foodstuffs,2205,Vermouth,2020,13849.0,0.000
4,Foodstuffs,2206,Other Fermented Beverages,2020,2253964.0,0.001
4,Foodstuffs,2207,Alcohol > 80% ABV,2020,747640.0,0.000
4,Foodstuffs,2208,Hard Liquor,2020,162372996.0,0.041
4,Foodstuffs,2209,Vinegar,2020,4350987.0,0.001
4,Foodstuffs,2301,Animal Meal and Pellets,2020,2318381.0,0.001
4,Foodstuffs,2302,Bran,2020,16174723.0,0.004
4,Foodstuffs,2303,Starch Residue,2020,31024.0,0.000
4,Foodstuffs,2304,Soybean Meal,2020,16818993.0,0.004
4,Foodstuffs,2305,Ground Nut Meal,2020,31.0,0.000
4,Foodstuffs,2306,Other Vegetable Residues,2020,501961.0,0.000
4,Foodstuffs,2307,Wine Lees,2020,1843.0,0.000
4,Foodstuffs,2308,Other Vegetable Residues and Waste,2020,671095.0,0.000
4,Foodstuffs,2309,Animal Food,2020,141131551.0,0.035
4,Foodstuffs,2401,Raw Tobacco,2020,1093746.0,0.000
4,Foodstuffs,2402,Rolled Tobacco,2020,127333316.0,0.032
4,Foodstuffs,2403,Processed Tobacco,2020,3332434.0,0.001
5,Mineral Products,2501,Salt,2020,5102787.0,0.001
5,Mineral Products,2502,Iron Pyrites,2020,340.0,0.000
5,Mineral Products,2503,Sulphur,2020,18944418.0,0.005
5,Mineral Products,2504,Graphite,2020,208161.0,0.000
5,Mineral Products,2505,Sand,2020,31208999.0,0.008
5,Mineral Products,2506,Quartz,2020,9616599.0,0.002
5,Mineral Products,2507,Kaolin,2020,2438725.0,0.001
5,Mineral Products,2508,Clays,2020,3628962.0,0.001
5,Mineral Products,2509,Chalk,2020,144271.0,0.000
5,Mineral Products,2510,Calcium Phosphates,2020,1823072.0,0.000
5,Mineral Products,2511,Barium Sulphate,2020,88540.0,0.000
5,Mineral Products,2512,Siliceous Fossil Meals,2020,172722.0,0.000
5,Mineral Products,2513,Pumice,2020,655510.0,0.000
5,Mineral Products,2514,Slate,2020,2212.0,0.000
5,Mineral Products,2515,"Marble, Travertine and Alabaster",2020,1252321.0,0.000
5,Mineral Products,2516,Granite,2020,54111.0,0.000
5,Mineral Products,2517,Gravel and Crushed Stone,2020,61134753.0,0.015
5,Mineral Products,2518,Dolomite,2020,23451.0,0.000
5,Mineral Products,2519,Magnesium Carbonate,2020,903318.0,0.000
5,Mineral Products,2520,Gypsum,2020,1159259.0,0.000
5,Mineral Products,2521,Limestone,2020,5288813.0,0.001
5,Mineral Products,2522,Quicklime,2020,165140.0,0.000
5,Mineral Products,2523,Cement,2020,132863430.0,0.033
5,Mineral Products,2525,Mica,2020,230959.0,0.000
5,Mineral Products,2526,Soapstone,2020,3131666.0,0.001
5,Mineral Products,2528,Borax,2020,24416.0,0.000
5,Mineral Products,2529,Feldspar,2020,1043702.0,0.000
5,Mineral Products,2530,Other Mineral,2020,3827709.0,0.001
5,Mineral Products,2601,Iron Ore,2020,13125.0,0.000
5,Mineral Products,2602,Manganese Ore,2020,360069.0,0.000
5,Mineral Products,2603,Copper Ore,2020,683243629.0,0.171
5,Mineral Products,2604,Nickel Ore,2020,636485.0,0.000
5,Mineral Products,2605,Cobalt Ore,2020,26816.0,0.000
5,Mineral Products,2606,Aluminium Ore,2020,130031.0,0.000
5,Mineral Products,2607,Lead Ore,2020,484475.0,0.000
5,Mineral Products,2608,Zinc Ore,2020,3439074.0,0.001
5,Mineral Products,2609,Tin Ores,2020,756207.0,0.000
5,Mineral Products,2610,Chromium Ore,2020,15551.0,0.000
5,Mineral Products,2611,Tungsten Ore,2020,1230581.0,0.000
5,Mineral Products,2613,Molybdenum Ore,2020,3877019.0,0.001
5,Mineral Products,2614,Titanium Ore,2020,320324.0,0.000
5,Mineral Products,2615,"Niobium, Tantalum, Vanadium and Zirconium Ore",2020,3581811.0,0.001
5,Mineral Products,2616,Precious Metal Ore,2020,83893724.0,0.021
5,Mineral Products,2617,Other Ores,2020,112674.0,0.000
5,Mineral Products,2618,Granulated Slag,2020,7403326.0,0.002
5,Mineral Products,2619,Slag Dross,2020,18720819.0,0.005
5,Mineral Products,2620,"Slag, Ash and Residues Containing Heavy Metals, not from Ferrous Metallurgy",2020,85337541.0,0.021
5,Mineral Products,2621,Other Slag and Ash,2020,439152.0,0.000
5,Mineral Products,2701,"Coal, Briquettes and Similar Manufactured Solid Fuels",2020,14135136.0,0.004
5,Mineral Products,2702,Lignite,2020,51522.0,0.000
5,Mineral Products,2703,Peat,2020,405335.0,0.000
5,Mineral Products,2704,Coke,2020,22860505.0,0.006
5,Mineral Products,2706,Tar from mineral fuels,2020,6974898.0,0.002
5,Mineral Products,2707,Coal Tar Oil,2020,203988410.0,0.051
5,Mineral Products,2708,Pitch Coke,2020,25764565.0,0.006
5,Mineral Products,2709,Crude Petroleum,2020,2882.0,0.000
5,Mineral Products,2710,Refined Petroleum,2020,3345738887.0,0.839
5,Mineral Products,2711,Petroleum Gas,2020,30977624.0,0.008
5,Mineral Products,2712,Petroleum Jelly,2020,61137111.0,0.015
5,Mineral Products,2713,Petroleum Coke,2020,132512606.0,0.033
5,Mineral Products,2714,Bitumen and asphalt,2020,11804643.0,0.003
5,Mineral Products,2715,Asphalt Mixtures,2020,611223.0,0.000
6,Chemical Products,2801,Halogens,2020,1799384.0,0.000
6,Chemical Products,2802,Sulfur,2020,2255786.0,0.001
6,Chemical Products,2803,Carbon,2020,39778043.0,0.010
6,Chemical Products,2804,"Hydrogen, rare gases and other non-metals",2020,186505072.0,0.047
6,Chemical Products,2805,"Alkali, alkaline-earth, rare-earth metals, scandium, yttrium, and mercury",2020,242088.0,0.000
6,Chemical Products,2806,Hydrochloric Acid,2020,8726171.0,0.002
6,Chemical Products,2807,Sulfuric Acid,2020,63171578.0,0.016
6,Chemical Products,2808,Nitric Acids,2020,4729727.0,0.001
6,Chemical Products,2809,Phosphoric Acid,2020,25364284.0,0.006
6,Chemical Products,2810,Boron,2020,2998862.0,0.001
6,Chemical Products,2811,Other Inorganic Acids,2020,229359636.0,0.058
6,Chemical Products,2812,Halides,2020,15941940.0,0.004
6,Chemical Products,2813,Nonmetal Sulfides,2020,25285.0,0.000
6,Chemical Products,2814,Ammonia,2020,8620315.0,0.002
6,Chemical Products,2815,Sodium or Potassium Peroxides,2020,213916193.0,0.054
6,Chemical Products,2816,Magnesium Hydroxide and Peroxide,2020,231392.0,0.000
6,Chemical Products,2817,Zinc Oxide and Peroxide,2020,57270414.0,0.014
6,Chemical Products,2818,Aluminium Oxide,2020,5066757.0,0.001
6,Chemical Products,2819,Chromium Oxides and Hydroxides,2020,759838.0,0.000
6,Chemical Products,2820,Manganese Oxides,2020,108576.0,0.000
6,Chemical Products,2821,Iron Oxides and Hydroxides,2020,11919556.0,0.003
6,Chemical Products,2822,Cobalt Oxides and Hydroxides,2020,10094927.0,0.003
6,Chemical Products,2823,Titanium Oxides,2020,2475758.0,0.001
6,Chemical Products,2824,Lead Oxides,2020,18933376.0,0.005
6,Chemical Products,2825,Inorganic Salts,2020,51765049.0,0.013
6,Chemical Products,2826,Fluorides,2020,10400185.0,0.003
6,Chemical Products,2827,Chlorides,2020,20686758.0,0.005
6,Chemical Products,2828,Hypochlorites,2020,1995468.0,0.001
6,Chemical Products,2829,Chlorates and Perchlorates,2020,199802.0,0.000
6,Chemical Products,2830,Sulfides,2020,1125327.0,0.000
6,Chemical Products,2831,Dithionites and Sulfoxylates,2020,3382314.0,0.001
6,Chemical Products,2832,Sulfites,2020,732225.0,0.000
6,Chemical Products,2833,Sulfates,2020,303039443.0,0.076
6,Chemical Products,2834,Nitrites and Nitrates,2020,1370807.0,0.000
6,Chemical Products,2835,Phosphinates (hypophosphites) and phosphonates (phosphites),2020,8511034.0,0.002
6,Chemical Products,2836,Carbonates,2020,47938947.0,0.012
6,Chemical Products,2837,Cyanides,2020,12000356.0,0.003
6,Chemical Products,2839,Silicates,2020,14263120.0,0.004
6,Chemical Products,2840,Borates,2020,448530.0,0.000
6,Chemical Products,2841,Oxometallic or Peroxometallic Acid Salts,2020,30602669.0,0.008
6,Chemical Products,2842,Other Inorganic Acids Salts,2020,4821384.0,0.001
6,Chemical Products,2843,Precious Metal Compounds,2020,59144829.0,0.015
6,Chemical Products,2844,Radioactive Chemicals,2020,94915.0,0.000
6,Chemical Products,2845,Other Isotopes,2020,1292926.0,0.000
6,Chemical Products,2846,Rare-Earth Metal Compounds,2020,10611473.0,0.003
6,Chemical Products,2847,Hydrogen peroxide,2020,4669905.0,0.001
6,Chemical Products,2849,Carbides,2020,9146780.0,0.002
6,Chemical Products,2850,Hydrides and other anions,2020,17402857.0,0.004
6,Chemical Products,2852,"Compounds, inorganic or organic, of mercury, excluding amalgams",2020,2676.0,0.000
6,Chemical Products,2853,Other inorganic compounds,2020,5243044.0,0.001
6,Chemical Products,2901,Acyclic Hydrocarbons,2020,565561641.0,0.142
6,Chemical Products,2902,Cyclic Hydrocarbons,2020,1292493315.0,0.324
6,Chemical Products,2903,Halogenated Hydrocarbons,2020,260354849.0,0.065
6,Chemical Products,2904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",2020,15430824.0,0.004
6,Chemical Products,2905,"Acyclic alcohol derivatives (halogenated, sulphonated, nitrated)",2020,1223826598.0,0.307
6,Chemical Products,2906,Cyclic Alcohols,2020,11390175.0,0.003
6,Chemical Products,2907,Phenols,2020,589264640.0,0.148
6,Chemical Products,2908,Phenol Derivatives,2020,5290297.0,0.001
6,Chemical Products,2909,Ethers,2020,321903280.0,0.081
6,Chemical Products,2910,Epoxides,2020,30277392.0,0.008
6,Chemical Products,2911,Acetals and Hemiacetals,2020,40895.0,0.000
6,Chemical Products,2912,"Aldehydes, cyclic polymers, and paraformaldehyde",2020,40126807.0,0.010
6,Chemical Products,2913,Halogenated aldehyde derivatives (heading 2912),2020,1452915.0,0.000
6,Chemical Products,2914,Ketones and Quinones,2020,249666070.0,0.063
6,Chemical Products,2915,Saturated Acyclic Monocarboxylic Acids,2020,484174524.0,0.121
6,Chemical Products,2916,Unsaturated Acyclic Monocarboxylic Acids,2020,258568291.0,0.065
6,Chemical Products,2917,Polycarboxylic Acids,2020,1003549804.0,0.252
6,Chemical Products,2918,Carboxylic Acids,2020,137396427.0,0.034
6,Chemical Products,2919,Phosphoric Esters and Salts,2020,16604961.0,0.004
6,Chemical Products,2920,Other Esters,2020,91203971.0,0.023
6,Chemical Products,2921,Amine Compounds,2020,49071459.0,0.012
6,Chemical Products,2922,Oxygen Amino Compounds,2020,92416575.0,0.023
6,Chemical Products,2923,Quaternary Ammonium Salts and Hydroxides,2020,16082608.0,0.004
6,Chemical Products,2924,Carboxyamide Compounds,2020,26051520.0,0.007
6,Chemical Products,2925,Carboxyimide Compounds,2020,14821415.0,0.004
6,Chemical Products,2926,Nitrile Compounds,2020,243607570.0,0.061
6,Chemical Products,2927,"Diazo, Azo or Aoxy Compounds",2020,6513972.0,0.002
6,Chemical Products,2928,Hydrazine or Hydroxylamine Derivatives,2020,4649681.0,0.001
6,Chemical Products,2929,Other Nitrogen Compounds,2020,30613036.0,0.008
6,Chemical Products,2930,Organo-Sulfur Compounds,2020,43497730.0,0.011
6,Chemical Products,2931,Other Organo-Inorganic Compounds,2020,54063582.0,0.014
6,Chemical Products,2932,Oxygen Heterocyclic Compounds,2020,83576521.0,0.021
6,Chemical Products,2933,Nitrogen Heterocyclic Compounds,2020,231341168.0,0.058
6,Chemical Products,2934,Nucleic Acids,2020,88190601.0,0.022
6,Chemical Products,2935,Sulfonamides,2020,3798055.0,0.001
6,Chemical Products,2936,Vitamins,2020,18794292.0,0.005
6,Chemical Products,2937,Hormones,2020,46601658.0,0.012
6,Chemical Products,2938,Glycosides,2020,899563.0,0.000
6,Chemical Products,2939,Vegetable Alkaloids,2020,22622610.0,0.006
6,Chemical Products,2940,Chemically Pure Sugars,2020,589556.0,0.000
6,Chemical Products,2941,Antibiotics,2020,40862489.0,0.010
6,Chemical Products,2942,Other Organic Compounds,2020,46647549.0,0.012
6,Chemical Products,3001,Glands and Other Organs,2020,1734635.0,0.000
6,Chemical Products,3002,"Vaccines, blood, antisera, toxins and cultures",2020,128762108.0,0.032
6,Chemical Products,3003,Unpackaged Medicaments,2020,19746932.0,0.005
6,Chemical Products,3004,Packaged Medicaments,2020,552908472.0,0.139
6,Chemical Products,3005,Bandages,2020,37697967.0,0.009
6,Chemical Products,3006,Special Pharmaceuticals,2020,14241288.0,0.004
6,Chemical Products,3101,Animal or Vegetable Fertilizers,2020,2938399.0,0.001
6,Chemical Products,3102,Nitrogenous Fertilizers,2020,27344429.0,0.007
6,Chemical Products,3103,Phosphatic Fertilizers,2020,72283.0,0.000
6,Chemical Products,3104,Potassic Fertilizers,2020,80523097.0,0.020
6,Chemical Products,3105,Mixed Mineral or Chemical Fertilizers,2020,9149314.0,0.002
6,Chemical Products,3201,Vegetable Tanning Extracts,2020,1042682.0,0.000
6,Chemical Products,3202,Synthetic Tanning Extracts,2020,7717010.0,0.002
6,Chemical Products,3203,Vegetable or Animal Dyes,2020,4643892.0,0.001
6,Chemical Products,3204,Synthetic Coloring Matter,2020,342045414.0,0.086
6,Chemical Products,3205,Lake Pigments,2020,4216931.0,0.001
6,Chemical Products,3206,Other Coloring Matter,2020,285657189.0,0.072
6,Chemical Products,3207,Prepared Pigments,2020,348888115.0,0.088
6,Chemical Products,3208,Nonaqueous Paints,2020,169135361.0,0.042
6,Chemical Products,3209,Aqueous Paints,2020,39572228.0,0.010
6,Chemical Products,3210,Other Paints,2020,41706805.0,0.010
6,Chemical Products,3211,Prepared Paint Driers,2020,1130162.0,0.000
6,Chemical Products,3212,Nonaqueous Pigments,2020,87419939.0,0.022
6,Chemical Products,3213,Artistry Paints,2020,5859090.0,0.001
6,Chemical Products,3214,Glaziers Putty,2020,35949697.0,0.009
6,Chemical Products,3215,Ink,2020,121434655.0,0.030
6,Chemical Products,3301,Essential Oils,2020,9780714.0,0.002
6,Chemical Products,3302,Scented Mixtures,2020,52944020.0,0.013
6,Chemical Products,3303,Perfumes,2020,6989614.0,0.002
6,Chemical Products,3304,Beauty Products,2020,411413027.0,0.103
6,Chemical Products,3305,Hair Products,2020,37281725.0,0.009
6,Chemical Products,3306,Dental Products,2020,25571458.0,0.006
6,Chemical Products,3307,Shaving Products,2020,64080775.0,0.016
6,Chemical Products,3401,Soap,2020,20906010.0,0.005
6,Chemical Products,3402,Cleaning Products,2020,272929161.0,0.068
6,Chemical Products,3403,Lubricating Products,2020,93239555.0,0.023
6,Chemical Products,3404,Waxes,2020,42679449.0,0.011
6,Chemical Products,3405,Polishes and Creams,2020,81092923.0,0.020
6,Chemical Products,3406,Candles,2020,3938962.0,0.001
6,Chemical Products,3407,Pastes and Waxes,2020,3455636.0,0.001
6,Chemical Products,3501,Casein,2020,296084.0,0.000
6,Chemical Products,3502,Water Soluble Proteins,2020,256387.0,0.000
6,Chemical Products,3503,Gelatin,2020,6478662.0,0.002
6,Chemical Products,3504,Peptones,2020,18397767.0,0.005
6,Chemical Products,3505,Dextrins,2020,18164074.0,0.005
6,Chemical Products,3506,Glues,2020,445488826.0,0.112
6,Chemical Products,3507,Enzymes,2020,22025749.0,0.006
6,Chemical Products,3603,Detonating Fuses,2020,982215.0,0.000
6,Chemical Products,3604,Fireworks,2020,3244786.0,0.001
6,Chemical Products,3605,Matches,2020,5228.0,0.000
6,Chemical Products,3606,Pyrophoric Alloys,2020,178961.0,0.000
6,Chemical Products,3701,Photographic Plates,2020,43263590.0,0.011
6,Chemical Products,3702,Photographic Film,2020,63412435.0,0.016
6,Chemical Products,3703,Photographic Paper,2020,667622.0,0.000
6,Chemical Products,3704,Undeveloped Exposed Photographic Material,2020,384153.0,0.000
