Section ID,Section,HS4 ID,HS4,Year,Exports (USD),Share (%)
0,Electrical Machinery and Equipment,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2012,108851186000.0,36.177
0,Machinery,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2012,29832280000.0,9.915
0,Plastics and articles thereof,39,Plastics and articles thereof,2012,21056218000.0,6.998
0,Mineral Products,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2012,21569336000.0,7.169
0,"Optical, photo, medical apparatus",90,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof",2012,22985717000.0,7.639
0,Vehicles other than railway,87,"Vehicles other than railway or tramway rolling stock, and parts and accessories thereof",2012,9787291000.0,3.253
0,Base metals and articles thereof,72,Iron and steel,2012,10356069000.0,3.442
0,Base metals and articles thereof,73,Articles of iron or steel,2012,7352320000.0,2.444
0,Chemical products,29,Organic chemicals,2012,11785147000.0,3.917
0,Base metals and articles thereof,74,Copper and articles thereof,2012,3742073000.0,1.244
0,Chemical products,38,Miscellaneous chemical products,2012,3254133000.0,1.082
0,Base metals and articles thereof,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",2012,2621519000.0,0.871
0,Precious metals,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2012,3938895000.0,1.309
0,Plastics and articles thereof,40,Rubber and articles thereof,2012,3122777000.0,1.038
0,Miscellaneous manufactured articles,95,"Toys, games and sports requisites; parts and accessories thereof",2012,2170627000.0,0.721
0,Textile and articles thereof,54,Man-made filaments; strip and the like of man-made textile materials,2012,3530869000.0,1.173
0,Base metals and articles thereof,76,Aluminium and articles thereof,2012,1528430000.0,0.508
0,Base metals and articles thereof,83,Miscellaneous articles of base metal,2012,1573850000.0,0.523
0,Chemical products,28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",2012,1560993000.0,0.519
0,Textile and articles thereof,60,Knitted or crocheted fabrics,2012,2447798000.0,0.814
0,Works of art,99,Commodities not elsewhere specified,2012,1514400000.0,0.503
0,"Articles of stone, plaster, cement",70,Glass and glassware,2012,2522245000.0,0.838
0,Miscellaneous manufactured articles,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; luminaires and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",2012,1942349000.0,0.646
0,Chemical products,30,Pharmaceutical products,2012,348019000.0,0.116
0,Animal Products,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",2012,1902259000.0,0.632
0,Mineral Products,26,"Ores, slag and ash",2012,126547000.0,0.042
0,Wood and articles thereof,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",2012,1743140000.0,0.579
0,Chemical products,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks",2012,1650447000.0,0.549
0,Chemical products,37,Photographic or cinematographic goods,2012,408019000.0,0.136
0,Foodstuffs,21,Miscellaneous edible preparations,2012,374253000.0,0.124
0,Textile and articles thereof,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",2012,1332932000.0,0.443
0,Chemical products,34,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ‘dental waxes’ and dental preparations with a basis of plaster",2012,477463000.0,0.159
0,Vehicles other than railway,88,"Aircraft, spacecraft, and parts thereof",2012,417282000.0,0.139
0,Chemical products,35,Albuminoidal substances; modified starches; glues; enzymes,2012,616107000.0,0.205
0,Chemical products,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2012,529320000.0,0.176
0,Miscellaneous manufactured articles,96,Miscellaneous manufactured articles,2012,600711000.0,0.2
0,Foodstuffs,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2012,296476000.0,0.099
0,Base metals and articles thereof,81,Other base metals; cermets; articles thereof,2012,295124000.0,0.098
0,Textile and articles thereof,56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",2012,522737000.0,0.174
0,Base metals and articles thereof,75,Nickel and articles thereof,2012,191087000.0,0.064
0,Textile and articles thereof,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2012,640847000.0,0.213
