Section ID,Section,HS4 ID,HS4,Year,Exports (USD),Share (%)
0,Foodstuffs,16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or of insects",2007,83073000.0,0.034
0,Vegetable Products,10,Cereals,2007,710000.0,0.0
0,Vegetable Products,09,"Coffee, tea, maté and spices",2007,28311000.0,0.012
0,"Optical, photo, medical apparatus",91,Clocks and watches and parts thereof,2007,101530000.0,0.041
0,Vegetable Products,07,Edible vegetables and certain roots and tubers,2007,60541000.0,0.025
0,Footwear and headgear,65,Headgear and parts thereof,2007,119106000.0,0.048
0,Foodstuffs,17,Sugars and sugar confectionery,2007,29770000.0,0.012
0,Vegetable Products,08,Edible fruit and nuts; peel of citrus fruit or melons,2007,44261000.0,0.018
0,Vegetable Products,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",2007,42119000.0,0.017
0,Vegetable Products,11,Products of the milling industry; malt; starches; inulin; wheat gluten,2007,11652000.0,0.005
0,Vehicles other than railway,86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",2007,17926000.0,0.007
0,Footwear and headgear,66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",2007,17984000.0,0.007
0,Textile and articles thereof,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2007,99350000.0,0.04
0,Animal Products,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2007,9282000.0,0.004
0,Wood and articles thereof,46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",2007,9138000.0,0.004
0,Works of art,97,"Works of art, collectors' pieces and antiques",2007,3319000.0,0.001
0,Foodstuffs,18,Cocoa and cocoa preparations,2007,1381000.0,0.001
0,Vegetable Products,13,"Lac; gums, resins and other vegetable saps and extracts",2007,20558000.0,0.008
0,Vegetable Products,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2007,1937000.0,0.001
0,Textile and articles thereof,57,Carpets and other textile floor coverings,2007,13413000.0,0.005
0,Animal Products,01,Live animals,2007,2975000.0,0.001
0,Footwear and headgear,67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,2007,2138000.0,0.001
0,Wood and articles thereof,45,Cork and articles of cork,2007,3139000.0,0.001
0,Animal Products,02,Meat and edible meat offal,2007,28994000.0,0.012
0,Chemical products,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2007,365000.0,0.0
0,Textile and articles thereof,53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2007,9456000.0,0.004
0,Raw hides and skins,43,Furskins and artificial fur; manufactures thereof,2007,21770000.0,0.009
0,Textile and articles thereof,50,Silk,2007,549000.0,0.0
